Product code,Category,Ingredient List,Serving Size (g),Calories,Total Fat (g),Saturated Fat (g),Trans Fat (g),Polyunsaturated Fat (g),Monounsaturated Fat (g),Cholesterol (mg),Sodium (mg),Total Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin D (mcg),Calcium (mg),Iron (mg),Potassium (mg),image_path
289,Steak,"Mushroom Root (mycelium), Less Than 2% Of: Salt, Natural Flavor, Fruit Juice for Color, Oat Fiber, Vegetable Juice for Color, Lycopene for Color.

Avoid if sensitive to Fungi such as Mushroom, Mold, or Yeast.",120.0,120.0,1.0,0.0,,,,0.0,240.0,10.0,17.9,1.3,0.0,17.0,0.0,41.8,2.0,0.0,images/Steak/289.jpg
335,Steak,"Water, Wheat gluten, Fava bean protein, Canola oil, Flavours, Amino acid blend (L-threonine, L-lysine and L-tryptophan), Sugars (dextrose, pomegranate extract), Spices, Salt, Potassium chloride, Vitamins and minerals (niacin [vitamin B3], pyridoxine hydrochloride [vitamin B6], thiamine hydrochloride [vitamin B1], riboflavin [vitamin B2], cyanocobalamin [vitamin B12], calcium pantothenate [vitamin B5], zinc gluconate, ferric orthophosphate), Garlic powder, Onion powder, Apple cider concentrate, Lime juice solids, Yeast extract, Carrot powder, Vinegar.",100.0,180.0,5.0,0.5,0.0,1.0,4.0,0.0,270.0,8.0,2.0,1.0,0.0,24.0,0.0,30.0,12.5,500.0,images/Steak/335.jpg
343,Steak,"water, cultured soy protein (defatted soy flour, soy protein isolate, gluten), coconut oil, natural flavors, beet juice concentrate color, iron, salt, vitamin B12.",113.0,160.0,4.5,3.5,0.0,,,0.0,220.0,4.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,images/Steak/343.jpg
352,Steak,"Water, plant protein (wheat, soy, potato) (26%), soy flour, wheat flour, refined rapeseed oil, corn starch, natural flavourings (contains mustard), maltodextrin, barley malt, salt, colours (beetroot red, plain caramel).",100.0,211.0,9.0,1.5,0.0,,,0.0,750.0,6.0,3.0,1.9,0.0,25.0,0.0,0.0,0.0,0.0,images/Steak/352.jpg
406,Steak,"Mycoprotein (83%), Rehydrated Egg White, Natural Flavor, Contains 2% or less of: Palm Oil, Potato Maltodextrin, Dextrose, Canola Oil, Salt, Barley Malt Extract, Horseradish Powder, Onion, Corn Maltodextrin, Sugar, Sunflower Oil, Sweet Potato Maltodextrin, Black Pepper",90.0,110.0,4.0,4.6,0.0,,,0.0,410.0,10.0,0.6,0.8,0.0,13.0,0.0,0.0,4.0,290.3,images/Steak/406.jpg
419,Steak,"Water, soy protein 8%, wheat protein 8%, rapeseed oil, flavouring (contains gluten, soy), thickener methylcellulose, wheat gluten, inulin, colouring beetroot juice concentrate, spirit vinegar, table salt, barley malt extract, wheat flour, vitamin B12.",100.0,153.0,7.9,0.6,0.0,,,0.0,1300.0,6.6,5.9,0.8,0.0,11.0,0.0,0.0,0.0,0.0,images/Steak/419.jpg
444,Steak,"Mushroom Root (mycelium), Less Than 2% Of: Salt, Natural Flavor, Fruit Juice for Color, Oat Fiber, Vegetable Juice for Color, Lycopene for Color.

Avoid if sensitive to Fungi such as Mushroom, Mold, or Yeast.",120.0,120.0,1.0,2.7,0.0,,,0.0,240.0,,2.1,0.0,0.0,17.0,0.0,0.0,2.0,0.0,images/Steak/444.jpg
463,Steak,"Mycelium, Less Than 2% Of: Salt, Natural Flavor, Acacia Gum, Oat Fiber, Chickpea Flour.",105.0,100.0,1.0,0.0,0.0,,,0.0,190.0,8.0,7.0,1.0,0.0,15.0,0.0,10.0,1.2,290.0,images/Steak/463.jpg
539,Steak,"Hydrated Vegetable Proteins [Water, WHEAT Protein [17%], SOYA Protein [3%]] [75%], Vegetable Oils [Sunflower, Rapeseed in varying proportions], Coconut Oil, Flavourings, Thickener [Methylcellulose], Vinegar, WHEAT Flour, Vegetable Fibers [Sugar Cane, Citrus], Colours [Beetroot Red, Safflower], Starch [contains WHEAT], Reduced Sodium Salt, Water, Spices, Salt, Garlic Powder, Onion Powder, Mushroom Powder, Oregano, BARLEY Malt Extract, Vitamins and Minerals [Vitamin B12, Iron]",100.0,203.0,10.0,4.7,0.0,,,0.0,440.0,8.2,3.5,1.2,0.0,18.0,0.0,0.0,3.3,0.0,images/Steak/539.jpg
549,Steak,"Water, soy protein concentrate (27%), sunflower oil, natural flavors, contains 2% or less of: vegetable juice (color), carrageenan, methylcellulose, vitamin b12.",113.0,180.0,8.0,0.9,0.0,,,0.0,350.0,9.0,7.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,images/Steak/549.jpg
553,Steak,"Meati Steak (Mushroom Root [mycelium], Less Than 2% Of: Salt, Natural Flavor, Fruit Juice for Color, Oat Fiber, Vegetable Juice for Color, Lycopene for Color), Seasoning Blend (Dehydrated Garlic, Salt, Sugar, Spices, Paprika, Dehydrated Onion, Cilantro, Olive Oil, Natural Flavors, Extractives of Paprika).

Avoid if sensitive to Fungi such as Mushroom, Mold, or Yeast.",125.0,130.0,1.5,0.8,0.0,0.8,7.4,0.0,490.0,13.0,,1.8,2.2,17.0,0.0,0.0,2.6,440.9,images/Steak/553.jpg
230,Unbreaded_Chicken_Breast,"Soy-based chicken style fillet fortified with vitamin B12 Water, plant structure (38%) (water, SOY protein, corn starch, WHEAT gluten), sunflower oil, isolated SOY protein, thickeners (methylcellulose, konjac gum, processed eucheuma seaweed), citrus fibre, rapeseed oil, natural flavouring, yeast extract, tapioca starch, spirit vinegar, lactic acid, salt, dextrose, potassium acetate, malic acid, vitamin B12",100.0,150.0,7.2,,,,,0.0,900.0,3.3,4.8,0.5,0.0,16.0,0.0,0.0,0.0,0.0,images/Unbreaded_Chicken_Breast/230.jpg
249,Unbreaded_Chicken_Breast,"Mycoprotein (86%), Egg White, Yeast Extract. Contains 2% or less of Calcium Chloride, Calcium Acetate, Onion Powder, Sage, Sugar.",69.0,60.0,1.0,0.0,0.0,,,0.0,190.0,6.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,images/Unbreaded_Chicken_Breast/249.jpg
251,Unbreaded_Chicken_Breast,"Rehydrated pea protein, vegetable stock (salt, dextrose (corn), yeast extract ,dried vegetables, natural flavouring), fermented dextrose.

",100.0,131.0,1.0,2.3,0.0,,,0.0,350.0,9.4,1.9,0.5,0.0,18.9,0.0,0.0,0.0,490.1,images/Unbreaded_Chicken_Breast/251.jpg
260,Unbreaded_Chicken_Breast,"Hydrated Vegetable Proteins [Water, SOYA Protein [3.6%], WHEAT Protein [0.4%]] [65%], Vegetable Oils [Sunflower, Rapeseed in varying proportions], Pea Protein, Bamboo Fibres, Natural Flavourings, Vinegar, Thickener [Methylcellulose], Salt, Pea Fibres, WHEAT Fibres, Citrus Fibres, Water, Starch (contains WHEAT), Psyllium, Caramelised Sugar, Potato Fibres, Vitamins and Minerals [Vitamin B12, Iron].",100.0,203.0,16.0,1.6,0.0,,,0.0,200.0,9.0,8.0,0.0,0.0,9.0,0.0,0.0,3.6,0.0,images/Unbreaded_Chicken_Breast/260.jpg
291,Unbreaded_Chicken_Breast,"Water, Rice Flakse (21%), Wheat Protein (12%), Rapeseed Oil, Kibbled Onion, Pea Protein (2%), Stabiliser (Methylcellulose), Flavourings, Shea Fat, Garlic Powder, Onion Powder, Coconut Fat, Maltodextrin, Yeast Extract, Sugar, Salt, Spices, Herbs, Sunflower Oil, Paprika Extract",100.0,219.0,9.3,2.5,0.0,,,0.0,0.0,12.1,5.5,1.6,0.0,19.1,0.0,0.0,0.0,0.0,images/Unbreaded_Chicken_Breast/291.jpg
357,Unbreaded_Chicken_Breast,"Water, Wheat Gluten (10%), Vegetable Oils (Maize, Sunflower), Thickener (E461), Pea Protein (4%), Wheat Starch (2%), Bamboo Fibre, Preservative (E326), Salt, Yeast Extract, Stabiliser (E425), Spices, Sugar, Natural Flavouring, Pea Fibre, Smoked Salt, Sage.",100.0,186.0,10.5,1.4,0.0,,,0.0,1430.0,4.6,8.4,0.9,0.0,16.9,0.0,0.0,2.1,0.0,images/Unbreaded_Chicken_Breast/357.jpg
376,Unbreaded_Chicken_Breast,"Water, Soy Protein Isolate, Sunflower oil, Natural Flavorings, Yeast Extract, Pea Protein Flour, Citric Acid, Salt",90.0,150.0,8.0,1.0,0.0,,,0.0,280.0,1.0,2.0,0.0,0.0,19.0,0.0,22.0,2.0,67.0,images/Unbreaded_Chicken_Breast/376.jpg
393,Unbreaded_Chicken_Breast,Chicken,150.0,150.0,1.5,0.0,0.0,,,110.0,100.0,0.0,0.0,0.0,0.0,34.0,,0.0,0.72,,images/Unbreaded_Chicken_Breast/393.jpg
408,Unbreaded_Chicken_Breast,"Meati Cutlet (Mycelium, Less Than 2% Of: Salt, Acacia Gum, Natural Flavor, Chickpea Flour, Oat Fiber), Breading (Rice Flour, Canola Oil, Yellow Corn Flour, Potato Protein, Salt, Leavening [Baking Soda, Disodium Diphosphate, Calcium Phosphate], Spice, Dried Garlic, Dried Onion, Paprika, Paprika Extract, Xanthan Gum).",125.0,230.0,9.0,1.0,0.0,,,0.0,560.0,20.0,8.0,1.0,1.0,17.0,0.0,30.0,1.5,300.0,images/Unbreaded_Chicken_Breast/408.jpg
413,Unbreaded_Chicken_Breast,"Water, Protein Blend (Fava Bean Protein, Rice Protein, Pea Protein, Baker's Yeast Protein), Pectin, Oat Fiber, SUnflower Oil, Seasoning (Natural Flavor, Salt, Autolyzed Yeast Extract, Dextrose), Organic Chickpea Miso (Organic Rice, Koji Spores, Aspergillus Oryzae, Organic Chickpeas), Baking Soda, Calcium Lactate",95.0,120.0,4.0,2.5,0.0,,,0.0,205.0,7.0,3.0,0.0,0.0,9.0,0.0,570.0,2.5,90.0,images/Unbreaded_Chicken_Breast/413.jpg
443,Unbreaded_Chicken_Breast,"Water, Texturized Protein (Soy, Wheat Gluten, Wheat Starch, Lipi (Sunflower Oil, Natural Flavouring), Coconut Oil, Methylcellulose, Oat Fiber Contains: Soy, Gluten",100.0,120.0,5.0,1.88,0.0,,,0.0,180.0,9.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,images/Unbreaded_Chicken_Breast/443.jpg
485,Unbreaded_Chicken_Breast,"Water, Soy Protein Concentrate, Sunflower Oil, 2% Or Less Of: Methylcellulose, Natural Flavors, Cultured Dextrose, Salt, Dextrose, Food Starch Modified, Dried Onion, Dried Garlic, Yeast Extract, Spices, Mixed Tocopherols (Antioxidant), Vitamins and Minerals (Zinc Gluconate, Niacin, Vitamin B3), Calcium Pantothenate (Vitamin B5), Thiamine Hydrochloride (Vitamin B1), Pyridoine Hydrochloride (Vitamin B6), Riboflavin (Vitamin B2, Vitamin B12)",108.0,170.0,5.0,0.0,0.0,,,0.0,430.0,12.0,5.0,1.0,1.0,19.0,0.0,210.0,2.9,850.0,images/Unbreaded_Chicken_Breast/485.jpg
513,Unbreaded_Chicken_Breast,"Rehydrated Pea Protein (14%) and Rehydrated Wheat Protein (6%), Water, Sunflower Oil, Pea Fiber, Natural Flavor, Stabilizer: Methylcellulose, Preservative: Buffered Vinegar, Salt",100.0,210.0,13.0,1.6,0.0,,,0.0,0.0,2.8,4.9,0.5,0.0,18.0,0.0,0.0,2.7,420.0,images/Unbreaded_Chicken_Breast/513.jpg
120,Yogurt,"Organic Coconut Yogurt (Spring Water, Organic Coconut, Organic Cassava Flour, Vegan Probiotic Cultures), Organic Oats, Organic Date, Organic Cacao, Organic Coconut Sugar",150.0,180.0,9.0,0.4,0.0,0.0,0.0,0.0,8.0,21.0,1.5,6.2,0.0,4.0,,,,,images/Yogurt/120.jpg
171,Yogurt,"Coconutmilk (Filtered Water, Coconut Cream*, Coconut Water*), Cashews*, Rice Protein*, Agar, Live Active Cultures (S. Thermophilus, L. Plantarum, L. Rhamnosus, L. Acidophilus, Bifidus, L. Lactis) *Organic (Contains: Cashews, Coconut)",150.0,210.0,15.0,4.5,0.0,0.0,0.0,0.0,10.0,11.0,1.0,2.0,0.0,10.0,,,,,images/Yogurt/171.jpg
187,Yogurt,"Organic Coconut Milk (Water, Organic Coconuts), Organic Pea Protein, Organic Inulin, Citrus Pectin, Vegan & Probiotic Cultures.",158.76,170.0,13.0,11.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,10.0,,,,,images/Yogurt/187.jpg
199,Yogurt,"Almond Milk (Water, Almonds), Soy Protein Isolate, Tapioca Starch, Rowanberry Fruit Extract (To Preserve Freshness), Natural Flavors, Live Active Cultures. Almonds, Soy.
",150.0,130.0,6.0,0.5,0.0,0.0,0.0,0.0,150.0,5.0,1.0,0.0,0.0,15.0,,,,,images/Yogurt/199.jpg
202,Yogurt,Cultured Nonfat Milk.,170.0,90.0,0.0,0.0,0.0,0.0,0.0,10.0,65.0,6.0,0.0,6.0,0.0,16.0,,,,,images/Yogurt/202.jpg
206,Yogurt,"Oat blend (water, oat flour, cane sugar, pea protein, canola oil, tricalcium phosphate, calcium carbonate, salt, vitamin B12, vitamin D2, cultures, enzymes), vanilla blend (water, cane sugar, modified corn starch, natural flavors, vanilla extract, citric acid, vanilla bean specks).

Live and active non-dairy cultures:​ L. Acidophilus, Bifidobacterium lactis",150.0,120.0,1.5,2.6,0.0,0.0,0.0,0.0,50.0,23.0,0.8,2.6,0.0,3.0,,,,,images/Yogurt/206.jpg
221,Yogurt,"Oatmilk (Water, Whole Grain Oat Flour), Pea Protein, Coconut Oil, Cane Sugar, Natural Flavors, Live and Active Cultures",170.0,170.0,6.0,3.5,0.0,0.0,0.0,0.0,140.0,13.0,2.0,4.0,3.0,16.0,,,,,
288,Yogurt,"Almond Milk (Water, Almonds), Cane Sugar, Starch, Natural Vanilla Flavor, Locust Bean Gum, Vanilla Bean Seeds, Live And Active Cultures: : B. Bifidum, B. Lactis, L. Acidophilus, L. Casei, L. Bulgaricus, L. Rhamnosus, S. Thermophilus",150.0,180.0,14.0,10.3,0.0,0.0,0.0,0.0,10.0,20.0,3.8,6.8,3.1,6.0,,,,,images/Yogurt/288.jpg
314,Yogurt,Hand-Shucked Organic Coconut Water Grass-Fed Bovine Collagen Agar Probiotic Cultures.,113.4,160.0,12.0,11.0,0.0,0.0,0.0,0.0,35.0,4.0,4.0,0.0,0.0,10.0,,,,,images/Yogurt/314.jpg
370,Yogurt,"Cultured Coconut Milk (Water, Coconut Cream), Pea Protein, Coconut Oil, Macadamia Nut Butter, Cane Sugar, Tapioca Flour, Fruit Pectin, Natural Flavor, Contains: Tree Nuts (Coconut, Macadamia) Live Active Cultures (S. thermophilus, L. bulgaricus, L. plantarum, L. acidophilus, B. lactis)",170.0,180.0,12.0,8.0,0.0,0.0,0.0,0.0,105.0,8.0,1.0,4.0,4.0,11.0,,,,,images/Yogurt/370.jpg
430,Yogurt,"Almondmilk (Filtered Water, Almonds), Cane Sugar, Strawberries, Strawberry Juice Concentrate, Pectin, Natural Flavor, Starch, Citric Acid, Fruit and Vegetable Juice (For Color), Calcium Citrate, Tricalcium Phosphate, Live and Active Cultures, Vitamin D2",150.0,180.0,11.0,11.0,0.0,0.0,0.0,0.0,85.0,18.0,2.7,0.0,0.0,5.0,,,,,images/Yogurt/430.jpg
448,Yogurt,"Organic Coconutmilk (Filtered Water, Organic Coconut Cream), Strawberry Puree, Pear Puree Concentrate, Rice Starch, Water, Organic Cane Sugar, Fruit And Vegetable Juice Concentrate (For Color), Pectin, Starch, Calcium Citrate, Calcium Phosphate, Natural Flavors, Elderberry Extract, Live And Active Cultures, Sodium Citrate, Vitamin B12, Vitamin D2, Lemon Juice Concentrate",150.0,67.0,3.0,5.6,0.0,0.0,0.0,0.0,16.7,10.0,1.3,4.9,1.4,0.7,,,,,images/Yogurt/448.jpg
459,Yogurt,"Cashewmilk (Filtered Water, Cashews), Cane Sugar, Strawberries, Tapioca Starch, Pectin, Locust Bean Gum, Natural Flavor, Vegetable Juice (For Color), Lemon Juice Concentrate, Coconut Cream, Live Active Cultures (S. Thermophilus, L. Bulgaricus, L. Acidophilus, Bifidus, L. Lactis, L. Plantarum)",150.0,140.0,6.0,2.9,0.0,0.0,0.0,0.0,10.0,2.0,1.2,3.1,1.9,3.0,,,,,images/Yogurt/459.jpg
472,Yogurt,"Organic Coconutmilk (Filtered Water, Organic Coconut Cream), Organic Cane Sugar, Rice Starch, Organic Coconut Cream, Calcium Citrate, Pectin, Lemon Juice Concentrate, Locust Bean Gum, Natural Flavor, Live and Active Cultures, Vitamin D2, Vitamin B12.

Toppings: Almonds, Sugar, Organic Coconut, Cocoa, Cocoa Butter, Canola and/or Safflower Oil, Salt, Soy Lecithin, Vanilla Extract",150.0,210.0,12.0,4.4,0.0,0.0,0.0,0.0,35.0,25.0,2.9,6.8,5.1,3.0,,,,,images/Yogurt/472.jpg
535,Yogurt,"Coconut Cream (coconut extract, water), Mixed Berry (apple puree concentrate, puree of blackberry and blueberry, water, puree concentrate of raspberry and strawberry, natural flavor, pectin, sodium citrate, fruit and vegetable juice (for color), calcium chloride), Tapioca, Pectin and Probiotic Cultures; B. bifidum, B. lactis, L. acidophilus, L. casei, L. delbrueckii subsp. bulgaricus, L. rhamnosus, Streptococcus thermophilus",150.0,260.0,23.3,14.1,0.0,0.0,0.0,0.0,20.0,14.7,3.6,1.8,0.0,2.0,,,,,
556,Yogurt,"Soymilk (Water, Organic Soybeans), Cane Sugar, Natural Flavor, Live And Active Cultures.",150.0,160.0,7.0,1.0,0.0,0.0,0.0,0.0,20.0,10.0,4.0,4.0,2.0,14.0,,,,,images/Yogurt/556.jpg
